date,primary_market,secondary_market,price
2017-07-11,5.37,,5.37
2017-07-12,,,5.37
2017-07-13,5.46,,5.46
2017-07-14,5.27,,5.27
2017-07-17,5.4,,5.4
2017-07-18,5.46,,5.46
2017-07-19,5.39,,5.39
2017-07-20,5.35,,5.35
2017-07-21,5.23,,5.23
2017-07-24,5.04,,5.04
2017-07-25,5.12,,5.12
2017-07-26,,,5.12
2017-07-27,5.2,,5.2
2017-07-28,5.06,,5.06
2017-07-31,5.23,,5.23
2017-08-01,5.6,,5.6
2017-08-02,5.29,,5.29
2017-08-03,5.38,,5.38
2017-08-04,5.33,,5.33
2017-08-07,5.24,,5.24
2017-08-08,5.26,,5.26
2017-08-09,,,5.26
2017-08-10,5.4,,5.4
2017-08-11,5.35,,5.35
2017-08-14,5.41,,5.41
2017-08-15,,,5.41
2017-08-16,5.62,,5.62
2017-08-17,5.9,,5.9
2017-08-18,5.8,,5.8
2017-08-21,5.81,,5.81
2017-08-22,5.75,,5.75
2017-08-23,,,5.75
2017-08-24,5.98,,5.98
2017-08-25,5.93,,5.93
2017-08-28,,,5.93
2017-08-29,6.07,,6.07
2017-08-30,6.02,,6.02
2017-08-31,5.91,,5.91
2017-09-01,5.88,,5.88
2017-09-04,5.8,,5.8
2017-09-05,6.04,,6.04
2017-09-06,,,6.04
2017-09-07,,,6.04
2017-09-08,6.9,,6.9
2017-09-11,6.8,,6.8
2017-09-12,6.65,,6.65
2017-09-13,6.95,,6.95
2017-09-14,7.42,,7.42
2017-09-15,6.96,,6.96
2017-09-18,6.85,,6.85
2017-09-19,6.95,,6.95
2017-09-20,,,6.95
2017-09-21,6.68,,6.68
2017-09-22,6.5,,6.5
2017-09-25,6.8,,6.8
2017-09-26,6.97,,6.97
2017-09-27,6.71,,6.71
2017-09-28,6.83,,6.83
2017-09-29,7.09,,7.09
2017-10-02,7.0,,7.0
2017-10-03,,,7.0
2017-10-04,,,7.0
2017-10-05,6.92,,6.92
2017-10-06,6.77,,6.77
2017-10-09,6.92,,6.92
2017-10-10,6.9,,6.9
2017-10-11,7.4,,7.4
2017-10-12,7.37,,7.37
2017-10-13,7.3,,7.3
2017-10-16,7.25,,7.25
2017-10-17,7.45,,7.45
2017-10-18,,,7.45
2017-10-19,7.86,,7.86
2017-10-20,7.56,,7.56
2017-10-23,7.43,,7.43
2017-10-24,7.41,,7.41
2017-10-25,7.34,,7.34
2017-10-26,7.46,,7.46
2017-10-27,7.25,,7.25
2017-10-30,7.15,,7.15
2017-10-31,7.11,,7.11
2017-11-01,,,7.11
2017-11-02,7.52,,7.52
2017-11-03,,,7.52
2017-11-06,7.91,,7.91
2017-11-07,7.89,,7.89
2017-11-08,7.51,,7.51
2017-11-09,7.79,,7.79
2017-11-10,7.35,,7.35
2017-11-13,7.26,,7.26
2017-11-14,7.26,,7.26
2017-11-15,,,7.26
2017-11-16,7.68,,7.68
2017-11-17,7.43,,7.43
2017-11-20,7.32,,7.32
2017-11-21,7.51,,7.51
2017-11-22,7.36,,7.36
2017-11-23,7.37,,7.37
2017-11-24,7.7,,7.7
2017-11-27,7.69,,7.69
2017-11-28,7.59,,7.59
2017-11-29,,,7.59
2017-11-30,7.6,,7.6
2017-12-01,7.5,,7.5
2017-12-04,7.63,,7.63
2017-12-05,7.49,,7.49
2017-12-06,7.24,,7.24
2017-12-07,7.23,,7.23
2017-12-08,7.24,,7.24
2017-12-11,7.1,,7.1
2017-12-12,7.37,,7.37
2017-12-13,,,7.37
2017-12-14,6.96,,6.96
2017-12-15,7.07,,7.07
2017-12-18,,,7.07
2017-12-19,,,7.07
2017-12-20,,,7.07
2017-12-21,,,7.07
2017-12-22,,,7.07
2017-12-27,,,7.07
2017-12-28,,,7.07
2017-12-29,,,7.07
2018-01-02,,,7.07
2018-01-03,,,7.07
2018-01-04,,,7.07
2018-01-05,,,7.07
2018-01-08,7.83,,7.83
2018-01-09,7.68,,7.68
2018-01-10,,,7.68
2018-01-11,7.89,,7.89
2018-01-12,7.79,,7.79
2018-01-15,7.72,,7.72
2018-01-16,7.77,,7.77
2018-01-17,7.99,,7.99
2018-01-18,8.26,,8.26
2018-01-19,8.6,,8.6
2018-01-22,8.7,,8.7
2018-01-23,8.88,,8.88
2018-01-24,,,8.88
2018-01-25,9.34,,9.34
2018-01-26,9.02,,9.02
2018-01-29,9.06,,9.06
2018-01-30,8.86,,8.86
2018-01-31,8.78,,8.78
2018-02-01,9.37,,9.37
2018-02-02,9.04,,9.04
2018-02-05,8.66,,8.66
2018-02-06,8.84,,8.84
2018-02-07,,,8.84
2018-02-08,8.93,,8.93
2018-02-09,8.97,,8.97
2018-02-12,9.08,,9.08
2018-02-13,9.53,,9.53
2018-02-14,9.88,,9.88
2018-02-15,9.64,,9.64
2018-02-16,9.53,,9.53
2018-02-19,9.58,,9.58
2018-02-20,9.7,,9.7
2018-02-21,,,9.7
2018-02-22,9.56,,9.56
2018-02-23,9.68,,9.68
2018-02-26,9.56,,9.56
2018-02-27,9.54,,9.54
2018-02-28,9.99,,9.99
2018-03-01,9.92,,9.92
2018-03-02,9.89,,9.89
2018-03-05,10.05,,10.05
2018-03-06,10.28,,10.28
2018-03-07,,,10.28
2018-03-08,10.77,,10.77
2018-03-09,11.1,,11.1
2018-03-12,11.32,,11.32
2018-03-13,11.03,,11.03
2018-03-14,11.25,,11.25
2018-03-15,11.09,,11.09
2018-03-16,10.97,,10.97
2018-03-19,10.96,,10.96
2018-03-20,11.17,,11.17
2018-03-21,,,11.17
2018-03-22,12.54,,12.54
2018-03-23,12.37,,12.37
2018-03-26,12.8,,12.8
2018-03-27,13.26,,13.26
2018-03-28,14.05,,14.05
2018-03-29,,,14.05
2018-04-03,12.9,,12.9
2018-04-04,,,12.9
2018-04-05,12.65,,12.65
2018-04-06,12.68,,12.68
2018-04-09,12.96,,12.96
2018-04-10,13.1,,13.1
2018-04-11,13.55,,13.55
2018-04-12,13.15,,13.15
2018-04-13,13.8,,13.8
2018-04-16,13.84,,13.84
2018-04-17,13.82,,13.82
2018-04-18,,,13.82
2018-04-19,13.99,,13.99
2018-04-20,13.05,,13.05
2018-04-23,12.75,,12.75
2018-04-24,12.73,,12.73
2018-04-25,13.09,,13.09
2018-04-26,13.39,,13.39
2018-04-27,13.28,,13.28
2018-04-30,13.35,,13.35
2018-05-02,,,13.35
2018-05-03,12.77,,12.77
2018-05-04,12.78,,12.78
2018-05-07,,,12.78
2018-05-08,13.51,,13.51
2018-05-09,13.92,,13.92
2018-05-10,,,13.92
2018-05-11,,,13.92
2018-05-14,14.2,,14.2
2018-05-15,14.7,,14.7
2018-05-16,,,14.7
2018-05-17,15.05,,15.05
2018-05-18,15.2,,15.2
2018-05-21,,,15.2
2018-05-22,15.88,,15.88
2018-05-23,15.74,,15.74
2018-05-24,16.23,,16.23
2018-05-25,15.89,,15.89
2018-05-28,,,15.89
2018-05-29,16.25,,16.25
2018-05-30,,,16.25
2018-05-31,15.4,,15.4
2018-06-01,14.9,,14.9
2018-06-04,15.28,,15.28
2018-06-05,16.35,,16.35
2018-06-06,15.7,,15.7
2018-06-07,16.14,,16.14
2018-06-08,15.78,,15.78
2018-06-11,15.7,,15.7
2018-06-12,15.08,,15.08
2018-06-13,,,15.08
2018-06-14,15.44,,15.44
2018-06-15,14.62,,14.62
2018-06-18,14.52,,14.52
2018-06-19,14.35,,14.35
2018-06-20,14.21,,14.21
2018-06-21,14.2,,14.2
2018-06-22,14.78,,14.78
2018-06-25,15.03,,15.03
2018-06-26,14.86,,14.86
2018-06-27,,,14.86
2018-06-28,15.22,,15.22
2018-06-29,14.85,,14.85
2018-07-02,14.95,,14.95
2018-07-03,15.15,,15.15
2018-07-04,15.35,,15.35
2018-07-05,15.4,,15.4
2018-07-06,15.55,,15.55
2018-07-09,15.85,,15.85
2018-07-10,16.15,,16.15
2018-07-11,,,16.15
2018-07-12,16.22,,16.22
2018-07-13,15.8,,15.8
2018-07-16,16.14,,16.14
2018-07-17,15.87,,15.87
2018-07-18,16.01,,16.01
2018-07-19,16.46,,16.46
2018-07-20,16.9,,16.9
2018-07-23,17.2,,17.2
2018-07-24,17.45,,17.45
2018-07-25,,,17.45
2018-07-26,16.99,,16.99
2018-07-27,16.91,,16.91
2018-07-30,16.9,,16.9
2018-07-31,16.87,,16.87
2018-08-01,17.38,,17.38
2018-08-02,17.58,,17.58
2018-08-03,17.62,,17.62
2018-08-06,17.62,,17.62
2018-08-07,17.47,,17.47
2018-08-08,,,17.47
2018-08-09,17.47,,17.47
2018-08-10,17.72,,17.72
2018-08-13,17.93,,17.93
2018-08-14,18.03,,18.03
2018-08-15,,,18.03
2018-08-16,18.0,,18.0
2018-08-17,18.1,,18.1
2018-08-20,18.2,,18.2
2018-08-21,18.55,,18.55
2018-08-22,,,18.55
2018-08-23,20.05,,20.05
2018-08-24,20.55,,20.55
2018-08-27,,,20.55
2018-08-28,21.3,,21.3
2018-08-29,20.9,,20.9
2018-08-30,21.09,,21.09
2018-08-31,21.11,,21.11
2018-09-03,20.45,,20.45
2018-09-04,20.5,,20.5
2018-09-05,,,20.5
2018-09-06,,,20.5
2018-09-07,22.51,,22.51
2018-09-10,24.85,,24.85
2018-09-11,24.15,,24.15
2018-09-12,23.75,,23.75
2018-09-13,21.9,,21.9
2018-09-14,19.51,,19.51
2018-09-17,20.6,,20.6
2018-09-18,20.75,,20.75
2018-09-19,,,20.75
2018-09-20,21.8,,21.8
2018-09-21,,,21.8
2018-09-24,22.39,,22.39
2018-09-25,21.9,,21.9
2018-09-26,20.4,,20.4
2018-09-27,19.87,,19.87
2018-09-28,20.3,,20.3
2018-10-01,20.7,,20.7
2018-10-02,21.45,,21.45
2018-10-03,,,21.45
2018-10-04,21.15,,21.15
2018-10-05,21.14,,21.14
2018-10-08,22.09,,22.09
2018-10-09,21.32,,21.32
2018-10-10,20.38,,20.38
2018-10-11,18.57,,18.57
2018-10-12,19.95,,19.95
2018-10-15,20.03,,20.03
2018-10-16,17.9,,17.9
2018-10-17,,,17.9
2018-10-18,18.53,,18.53
2018-10-19,19.17,,19.17
2018-10-22,19.1,,19.1
2018-10-23,18.5,,18.5
2018-10-24,19.1,,19.1
2018-10-25,18.72,,18.72
2018-10-26,18.98,,18.98
2018-10-29,17.91,,17.91
2018-10-30,16.87,,16.87
2018-10-31,,,16.87
2018-11-01,15.85,,15.85
2018-11-02,16.15,,16.15
2018-11-05,16.4,,16.4
2018-11-06,16.99,,16.99
2018-11-07,18.25,,18.25
2018-11-08,19.56,,19.56
2018-11-09,19.25,,19.25
2018-11-12,20.01,,20.01
2018-11-13,19.76,,19.76
2018-11-14,,,19.76
2018-11-15,18.46,,18.46
2018-11-16,,,18.46
2018-11-19,18.43,,18.43
2018-11-20,19.4,,19.4
2018-11-21,20.1,,20.1
2018-11-22,20.3,,20.3
2018-11-23,,,20.3
2018-11-26,19.71,,19.71
2018-11-27,19.77,,19.77
2018-11-28,,,19.77
2018-11-29,19.35,,19.35
2018-11-30,,,19.35
2018-12-03,20.52,,20.52
2018-12-04,20.35,,20.35
2018-12-05,20.21,,20.21
2018-12-06,18.55,,18.55
2018-12-07,,,18.55
2018-12-10,19.77,,19.77
2018-12-11,20.77,,20.77
2018-12-12,,,20.77
2018-12-13,21.88,,21.88
2018-12-14,,,21.88
2018-12-17,23.4,,23.4
2018-12-18,,,23.4
2018-12-19,,,23.4
2018-12-20,,,23.4
2018-12-21,,,23.4
2018-12-27,,,23.4
2018-12-28,,,23.4
2019-01-07,23.01,22.39,23.01
2019-01-08,22.4,,22.4
2019-01-10,21.4,,21.4
2019-01-14,21.95,23.42,21.95
2019-01-15,22.55,,22.55
2019-01-16,22.81,,22.81
2019-01-17,23.55,,23.55
2019-01-21,24.22,24.48,24.22
2019-01-22,24.42,,24.42
2019-01-24,24.6,,24.6
2019-01-28,23.01,22.7,23.01
2019-01-29,22.43,,22.43
2019-01-30,22.91,,22.91
2019-01-31,22.3,,22.3
2019-02-01,21.38,,21.38
2019-02-04,21.38,23.16,21.38
2019-02-05,22.93,,22.93
2019-02-07,23.8,,23.8
2019-02-08,23.28,,23.28
2019-02-11,21.8,20.85,21.8
2019-02-12,21.71,,21.71
2019-02-13,20.01,,20.01
2019-02-14,20.86,,20.86
2019-02-15,19.99,,19.99
2019-02-18,20.14,19.69,20.14
2019-02-19,20.26,,20.26
2019-02-21,19.85,,19.85
2019-02-22,18.35,,18.35
2019-02-25,18.62,20.83,18.62
2019-02-26,19.6,,19.6
2019-02-27,20.31,,20.31
2019-02-28,20.9,,20.9
2019-03-01,21.31,,21.31
2019-03-04,22.12,22.9,22.12
2019-03-05,22.86,,22.86
2019-03-07,22.03,,22.03
2019-03-08,22.88,,22.88
2019-03-11,22.6,22.42,22.6
2019-03-12,22.48,,22.48
2019-03-13,21.98,,21.98
2019-03-14,22.23,,22.23
2019-03-15,22.77,,22.77
2019-03-18,21.5,21.24,21.5
2019-03-19,21.35,,21.35
2019-03-21,21.1,,21.1
2019-03-22,20.64,,20.64
2019-03-25,20.6,21.63,20.6
2019-03-26,21.17,,21.17
2019-03-27,21.45,,21.45
2019-03-28,21.55,,21.55
2019-03-29,21.83,,21.83
2019-04-01,21.06,23.22,21.06
2019-04-02,21.4,,21.4
2019-04-04,23.65,,23.65
2019-04-05,24.17,,24.17
2019-04-08,24.07,25.97,24.07
2019-04-09,25.2,,25.2
2019-04-10,26.21,,26.21
2019-04-11,25.88,,25.88
2019-04-12,26.72,,26.72
2019-04-15,27.0,27.04,27.0
2019-04-16,26.8,,26.8
2019-04-18,26.92,,26.92
2019-04-22,,26.99,26.99
2019-04-23,27.17,,27.17
2019-04-24,27.02,,27.02
2019-04-25,27.46,,27.46
2019-04-26,26.79,,26.79
2019-04-29,25.81,25.67,25.81
2019-04-30,25.85,,25.85
2019-05-02,25.04,,25.04
2019-05-03,24.32,,24.32
2019-05-06,,26.15,26.15
2019-05-07,25.65,,25.65
2019-05-08,26.5,,26.5
2019-05-09,26.81,,26.81
2019-05-10,26.35,,26.35
2019-05-13,25.25,25.49,25.25
2019-05-14,25.03,,25.03
2019-05-16,25.81,,25.81
2019-05-17,25.01,,25.01
2019-05-20,24.91,25.7,24.91
2019-05-21,25.01,,25.01
2019-05-22,25.65,,25.65
2019-05-23,26.05,,26.05
2019-05-24,25.61,,25.61
2019-05-27,,25.27,25.27
2019-05-28,25.3,,25.3
2019-06-03,23.96,24.21,23.96
2019-06-04,23.86,,23.86
2019-06-05,24.42,,24.42
2019-06-06,24.07,,24.07
2019-06-07,24.24,,24.24
2019-06-10,,25.0,25.0
2019-06-11,25.12,,25.12
2019-06-13,24.92,,24.92
2019-06-14,24.67,,24.67
2019-06-17,24.78,25.1,24.78
2019-06-18,24.98,,24.98
2019-06-19,24.98,,24.98
2019-06-20,24.86,,24.86
2019-06-21,24.87,,24.87
2019-06-24,25.64,26.67,25.64
2019-06-27,27.1,,27.1
2019-06-28,26.4,,26.4
2019-07-01,26.72,26.51,26.72
2019-07-02,27.22,,27.22
2019-07-03,26.33,,26.33
2019-07-04,26.22,,26.22
2019-07-05,25.84,,25.84
2019-07-08,26.6,27.73,26.6
2019-07-09,26.68,,26.68
2019-07-11,28.5,,28.5
2019-07-12,28.25,,28.25
2019-07-15,29.15,28.53,29.15
2019-07-16,29.1,,29.1
2019-07-17,28.37,,28.37
2019-07-18,27.99,,27.99
2019-07-19,28.15,,28.15
2019-07-22,28.96,29.06,28.96
2019-07-23,29.05,,29.05
2019-07-25,29.46,,29.46
2019-07-26,28.51,,28.51
2019-07-29,28.8,28.6,28.8
2019-07-30,28.18,,28.18
2019-07-31,28.04,,28.04
2019-08-01,28.9,,28.9
2019-08-02,29.1,,29.1
2019-08-05,28.82,28.41,28.82
2019-08-06,28.48,,28.48
2019-08-08,28.68,,28.68
2019-08-09,28.37,,28.37
2019-08-12,27.7,26.53,27.7
2019-08-13,27.1,,27.1
2019-08-14,27.15,,27.15
2019-08-15,26.41,,26.41
2019-08-16,26.12,,26.12
2019-08-19,26.25,25.92,26.25
2019-08-20,26.94,,26.94
2019-08-22,25.78,,25.78
2019-08-23,25.33,,25.33
2019-08-26,,26.01,26.01
2019-08-27,25.25,,25.25
2019-08-28,26.0,,26.0
2019-08-29,25.93,,25.93
2019-08-30,26.8,,26.8
2019-09-02,25.4,25.31,25.4
2019-09-03,24.82,,24.82
2019-09-06,25.46,,25.46
2019-09-09,25.01,26.16,25.01
2019-09-10,25.5,,25.5
2019-09-11,26.34,,26.34
2019-09-12,26.55,,26.55
2019-09-13,26.22,,26.22
2019-09-16,26.58,26.24,26.58
2019-09-17,26.75,,26.75
2019-09-19,25.56,,25.56
2019-09-20,26.17,,26.17
2019-09-23,25.93,25.5,25.93
2019-09-24,25.59,,25.59
2019-09-25,25.17,,25.17
2019-09-26,25.21,,25.21
2019-09-27,25.3,,25.3
2019-09-30,25.03,24.03,25.03
2019-10-01,24.4,,24.4
2019-10-03,24.03,,24.03
2019-10-04,23.41,,23.41
2019-10-07,22.77,23.26,22.77
2019-10-08,23.37,,23.37
2019-10-09,22.32,,22.32
2019-10-10,22.83,,22.83
2019-10-11,23.62,,23.62
2019-10-14,23.82,25.62,23.82
2019-10-15,24.48,,24.48
2019-10-17,25.96,,25.96
2019-10-18,25.64,,25.64
2019-10-21,25.9,25.35,25.9
2019-10-22,25.7,,25.7
2019-10-23,25.09,,25.09
2019-10-24,24.61,,24.61
2019-10-25,24.86,,24.86
2019-10-28,24.68,25.49,24.68
2019-10-29,25.4,,25.4
2019-10-31,25.95,,25.95
2019-11-01,25.71,,25.71
2019-11-04,24.93,25.14,24.93
2019-11-05,25.8,,25.8
2019-11-06,25.18,,25.18
2019-11-07,24.86,,24.86
2019-11-08,24.62,,24.62
2019-11-11,25.21,24.25,25.21
2019-11-12,24.95,,24.95
2019-11-14,24.28,,24.28
2019-11-15,23.41,,23.41
2019-11-18,23.41,23.88,23.41
2019-11-19,23.62,,23.62
2019-11-20,23.34,,23.34
2019-11-21,23.96,,23.96
2019-11-22,24.32,,24.32
2019-11-25,24.52,24.83,24.52
2019-11-26,24.29,,24.29
2019-11-28,24.91,,24.91
2019-11-29,25.03,,25.03
2019-12-02,24.62,24.54,24.62
2019-12-03,24.41,,24.41
2019-12-04,24.1,,24.1
2019-12-05,24.5,,24.5
2019-12-06,24.7,,24.7
2019-12-09,24.4,24.73,24.4
2019-12-10,24.98,,24.98
2019-12-12,24.62,,24.62
2019-12-13,25.33,,25.33
2019-12-16,24.21,24.86,24.21
2019-12-30,,24.68,24.68
2020-01-06,,24.35,24.35
2020-01-07,24.06,,24.06
2020-01-09,24.01,,24.01
2020-01-10,24.48,,24.48
2020-01-13,24.03,24.56,24.03
2020-01-14,23.74,,23.74
2020-01-15,24.08,,24.08
2020-01-16,24.85,,24.85
2020-01-17,25.01,,25.01
2020-01-20,25.6,24.84,25.6
2020-01-21,25.1,,25.1
2020-01-23,24.65,,24.65
2020-01-24,24.48,,24.48
2020-01-27,24.04,24.17,24.04
2020-01-28,24.55,,24.55
2020-01-29,24.04,,24.04
2020-01-30,23.74,,23.74
2020-01-31,23.48,,23.48
2020-02-03,23.2,23.44,23.2
2020-02-04,23.33,,23.33
2020-02-06,23.4,,23.4
2020-02-07,23.17,,23.17
2020-02-10,22.91,23.81,22.91
2020-02-11,23.15,,23.15
2020-02-12,23.35,,23.35
2020-02-13,23.52,,23.52
2020-02-14,24.27,,24.27
2020-02-17,24.11,25.43,24.11
2020-02-18,24.8,,24.8
2020-02-20,25.5,,25.5
2020-02-21,25.15,,25.15
2020-02-24,24.64,24.04,24.64
2020-02-25,24.32,,24.32
2020-02-26,23.85,,23.85
2020-02-27,23.8,,23.8
2020-02-28,23.46,,23.46
2020-03-02,23.96,23.59,23.96
2020-03-03,23.26,,23.26
2020-03-05,23.9,,23.9
2020-03-06,23.36,,23.36
2020-03-09,22.65,23.15,22.65
2020-03-10,23.76,,23.76
2020-03-11,23.59,,23.59
2020-03-12,22.85,,22.85
2020-03-13,22.78,,22.78
2020-03-16,20.64,17.12,20.64
2020-03-19,16.03,,16.03
2020-03-20,16.35,,16.35
2020-03-23,14.6,16.71,14.6
2020-03-24,16.25,,16.25
2020-03-25,16.95,,16.95
2020-03-26,16.3,,16.3
2020-03-27,16.55,,16.55
2020-03-30,16.32,17.57,16.32
2020-03-31,17.4,,17.4
2020-04-02,17.52,,17.52
2020-04-03,17.9,,17.9
2020-04-06,18.36,20.78,18.36
2020-04-07,21.11,,21.11
2020-04-08,20.74,,20.74
2020-04-09,21.4,,21.4
2020-04-13,,20.56,20.56
2020-04-14,20.17,,20.17
2020-04-16,20.1,,20.1
2020-04-17,21.87,,21.87
2020-04-20,21.24,20.73,21.24
2020-04-21,20.4,,20.4
2020-04-22,19.75,,19.75
2020-04-23,20.24,,20.24
2020-04-24,20.49,,20.49
2020-04-27,20.4,19.84,20.4
2020-04-28,19.99,,19.99
2020-04-30,19.97,,19.97
2020-05-04,,19.27,19.27
2020-05-05,19.01,,19.01
2020-05-06,17.75,,17.75
2020-05-07,19.0,,19.0
2020-05-08,19.38,,19.38
2020-05-11,18.81,18.85,18.81
2020-05-12,18.72,,18.72
2020-05-14,18.37,,18.37
2020-05-15,19.02,,19.02
2020-05-18,19.3,20.83,19.3
2020-05-19,20.02,,20.02
2020-05-20,20.11,,20.11
2020-05-25,,21.44,21.44
2020-05-26,21.45,,21.45
2020-05-28,20.95,,20.95
2020-05-29,21.7,,21.7
